date,TSE_stat,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
2001-02-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8557.65,TRUE
2001-02-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4099.27,TRUE
2001-02-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,14874.09,TRUE
2001-02-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4534.47,TRUE
2001-02-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5675.77,TRUE
2001-02-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10469.38,TRUE
2001-02-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4359.85,TRUE
2001-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.45,TRUE
2001-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.5,TRUE
2001-02-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,54188,TRUE
2001-02-01,S&P/TSE 60 Index,Index,160,1.14,472.6,NA
2001-02-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,87.46,NA
2001-02-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,113.94,NA
2001-02-01,S&P/TSE Canadian Energy Index,Index,160,1.17,105.88,NA
2001-02-01,S&P/TSE Canadian Financial Index,Index,160,1.18,106.57,NA
2001-02-01,S&P/TSE Canadian Gold Index,Index,160,1.19,107.56,NA
2001-02-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,91.49,NA
2001-02-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,48.11,NA
2001-02-01,S&P/TSE Canadian Materials Index,Index,160,1.22,109.52,NA
2001-02-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,119.14,TRUE
2001-02-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,92.38,NA
2001-02-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,121.12,NA
2001-03-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,8315.4,NA
2001-03-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7438.47,NA
2001-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7608,NA
2001-03-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8709.4,TRUE
2001-03-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3987.64,TRUE
2001-03-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,13329.21,TRUE
2001-03-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4813.6,TRUE
2001-03-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5620.85,TRUE
2001-03-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10257.91,TRUE
2001-03-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4128.21,TRUE
2001-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.55,TRUE
2001-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.72,TRUE
2001-03-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,50534,TRUE
2001-03-01,S&P/TSE 60 Index,Index,160,1.14,443.04,NA
2001-03-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,85.02,NA
2001-03-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,116.47,NA
2001-03-01,S&P/TSE Canadian Energy Index,Index,160,1.17,107.4,NA
2001-03-01,S&P/TSE Canadian Financial Index,Index,160,1.18,104.49,NA
2001-03-01,S&P/TSE Canadian Gold Index,Index,160,1.19,104.78,NA
2001-03-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,90.53,NA
2001-03-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,36.73,NA
2001-03-01,S&P/TSE Canadian Materials Index,Index,160,1.22,108.3,NA
2001-03-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,113.11,TRUE
2001-03-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,79.31,NA
2001-03-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,125.52,NA
2001-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,8147.7,NA
2001-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7382,NA
2001-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7946.63,NA
2001-04-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,9454.45,TRUE
2001-04-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4701.53,TRUE
2001-04-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,13788.76,TRUE
2001-04-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5107.12,TRUE
2001-04-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5861.32,TRUE
2001-04-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,9766.48,TRUE
2001-04-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4639.3,TRUE
2001-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.5,TRUE
2001-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,23.49,TRUE
2001-04-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,53463,TRUE
2001-04-01,S&P/TSE 60 Index,Index,160,1.14,459,NA
2001-04-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,87.61,NA
2001-04-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,116.41,NA
2001-04-01,S&P/TSE Canadian Energy Index,Index,160,1.17,116.38,NA
2001-04-01,S&P/TSE Canadian Financial Index,Index,160,1.18,99.76,NA
2001-04-01,S&P/TSE Canadian Gold Index,Index,160,1.19,117.6,NA
2001-04-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,97.16,NA
2001-04-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,48.42,NA
2001-04-01,S&P/TSE Canadian Materials Index,Index,160,1.22,121.83,NA
2001-04-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,128.4,TRUE
2001-04-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,74.45,NA
2001-04-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,121.83,NA
2001-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,8409.11,NA
2001-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7864.49,NA
2001-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,8161.87,NA
2001-05-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,9664.72,TRUE
2001-05-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4827.41,TRUE
2001-05-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,14051.69,TRUE
2001-05-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,5163.78,TRUE
2001-05-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5914.12,TRUE
2001-05-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10620.01,TRUE
2001-05-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4768.95,TRUE
2001-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.5,TRUE
2001-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.9,TRUE
2001-05-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,55292,TRUE
2001-05-01,S&P/TSE 60 Index,Index,160,1.14,471.09,NA
2001-05-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,92.96,NA
2001-05-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,119.15,NA
2001-05-01,S&P/TSE Canadian Energy Index,Index,160,1.17,118.82,NA
2001-05-01,S&P/TSE Canadian Financial Index,Index,160,1.18,107.93,NA
2001-05-01,S&P/TSE Canadian Gold Index,Index,160,1.19,121.22,NA
2001-05-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,102.28,NA
2001-05-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,45.94,NA
2001-05-01,S&P/TSE Canadian Materials Index,Index,160,1.22,124.17,NA
2001-05-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,133.01,TRUE
2001-05-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,74.08,NA
2001-05-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,126.23,NA
2001-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,8334.79,NA
2001-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7519.53,NA
2001-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7736.35,NA
2001-06-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8719.41,TRUE
2001-06-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4395.12,TRUE
2001-06-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,14053.08,TRUE
2001-06-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4735.7,TRUE
2001-06-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5970.22,TRUE
2001-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10696.24,TRUE
2001-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4536.53,TRUE
2001-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.58,TRUE
2001-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.31,TRUE
2001-06-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,53153,TRUE
2001-06-01,S&P/TSE 60 Index,Index,160,1.14,444.84,NA
2001-06-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,92.76,NA
2001-06-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,122.36,NA
2001-06-01,S&P/TSE Canadian Energy Index,Index,160,1.17,107.38,NA
2001-06-01,S&P/TSE Canadian Financial Index,Index,160,1.18,108.84,NA
2001-06-01,S&P/TSE Canadian Gold Index,Index,160,1.19,120.02,NA
2001-06-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,97.6,NA
2001-06-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,41.53,NA
2001-06-01,S&P/TSE Canadian Materials Index,Index,160,1.22,114.81,NA
2001-06-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,116.55,TRUE
2001-06-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,72.93,NA
2001-06-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,125.07,NA
2001-07-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7765.63,NA
2001-07-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7531.59,NA
2001-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7689.69,NA
2001-07-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8804.47,TRUE
2001-07-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4094.26,TRUE
2001-07-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,13541.77,TRUE
2001-07-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4824.29,TRUE
2001-07-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,6207.92,TRUE
2001-07-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,11044.66,TRUE
2001-07-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4496.36,TRUE
2001-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.61,TRUE
2001-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.99,TRUE
2001-07-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,52957,TRUE
2001-07-01,S&P/TSE 60 Index,Index,160,1.14,445.15,NA
2001-07-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,92.6,NA
2001-07-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,130.05,NA
2001-07-01,S&P/TSE Canadian Energy Index,Index,160,1.17,108.96,NA
2001-07-01,S&P/TSE Canadian Financial Index,Index,160,1.18,112.3,NA
2001-07-01,S&P/TSE Canadian Gold Index,Index,160,1.19,121.23,NA
2001-07-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,97.21,NA
2001-07-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,38.03,NA
2001-07-01,S&P/TSE Canadian Materials Index,Index,160,1.22,111.7,NA
2001-07-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,113.42,TRUE
2001-07-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,67.42,NA
2001-07-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,124.56,NA
2001-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7777.11,NA
2001-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7397.38,NA
2001-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7399.22,NA
2001-08-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8354.56,TRUE
2001-08-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4075.36,TRUE
2001-08-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,12687.78,TRUE
2001-08-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4923.43,TRUE
2001-08-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,6401.3,TRUE
2001-08-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,11184.02,TRUE
2001-08-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4829.92,TRUE
2001-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.69,TRUE
2001-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,NA,TRUE
2001-08-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,51431,TRUE
2001-08-01,S&P/TSE 60 Index,Index,160,1.14,430.33,NA
2001-08-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,89.04,NA
2001-08-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,134.74,NA
2001-08-01,S&P/TSE Canadian Energy Index,Index,160,1.17,103.54,NA
2001-08-01,S&P/TSE Canadian Financial Index,Index,160,1.18,114.03,NA
2001-08-01,S&P/TSE Canadian Gold Index,Index,160,1.19,131.66,NA
2001-08-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,86.63,NA
2001-08-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,31.58,NA
2001-08-01,S&P/TSE Canadian Materials Index,Index,160,1.22,115.4,NA
2001-08-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,117.39,TRUE
2001-08-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,61.05,NA
2001-08-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,126.02,NA
2001-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7513.62,NA
2001-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,6301.52,NA
2001-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,6838.56,NA
2001-09-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8302.68,TRUE
2001-09-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3462.13,TRUE
2001-09-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,11297.28,TRUE
2001-09-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4142.41,TRUE
2001-09-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,6021.85,TRUE
2001-09-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10484.32,TRUE
2001-09-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5416.56,TRUE
2001-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.78,TRUE
2001-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,NA,TRUE
2001-09-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,46645,TRUE
2001-09-01,S&P/TSE 60 Index,Index,160,1.14,398.2,NA
2001-09-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,81.11,NA
2001-09-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,140.49,NA
2001-09-01,S&P/TSE Canadian Energy Index,Index,160,1.17,103.58,NA
2001-09-01,S&P/TSE Canadian Financial Index,Index,160,1.18,107.07,NA
2001-09-01,S&P/TSE Canadian Gold Index,Index,160,1.19,150.08,NA
2001-09-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,69.86,NA
2001-09-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,27.61,NA
2001-09-01,S&P/TSE Canadian Materials Index,Index,160,1.22,106.95,NA
2001-09-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,102.38,TRUE
2001-09-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,50.93,NA
2001-09-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,128.24,NA
2001-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7077.28,NA
2001-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,6766.38,NA
2001-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,6885.7,NA
2001-10-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,9210.36,TRUE
2001-10-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,3567.27,TRUE
2001-10-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,11739.83,TRUE
2001-10-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4100.33,TRUE
2001-10-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,5837.61,TRUE
2001-10-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,9974.88,TRUE
2001-10-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5037.16,TRUE
2001-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.73,TRUE
2001-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,NA,TRUE
2001-10-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,46182,TRUE
2001-10-01,S&P/TSE 60 Index,Index,160,1.14,397.55,NA
2001-10-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,77.51,NA
2001-10-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,135.07,NA
2001-10-01,S&P/TSE Canadian Energy Index,Index,160,1.17,114.64,NA
2001-10-01,S&P/TSE Canadian Financial Index,Index,160,1.18,101.6,NA
2001-10-01,S&P/TSE Canadian Gold Index,Index,160,1.19,140.73,NA
2001-10-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,71.16,NA
2001-10-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,30.6,NA
2001-10-01,S&P/TSE Canadian Materials Index,Index,160,1.22,106.32,NA
2001-10-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,105.63,TRUE
2001-10-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,53.51,NA
2001-10-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,132,NA
2001-11-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7496.04,NA
2001-11-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,6864.77,NA
2001-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7425.65,NA
2001-11-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,8695.32,TRUE
2001-11-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4008.71,TRUE
2001-11-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,12140.69,TRUE
2001-11-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4674.9,TRUE
2001-11-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,6258.99,TRUE
2001-11-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10792.62,TRUE
2001-11-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,4819.46,TRUE
2001-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.59,TRUE
2001-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,NA,TRUE
2001-11-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,50680,TRUE
2001-11-01,S&P/TSE 60 Index,Index,160,1.14,431.78,NA
2001-11-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,86.11,NA
2001-11-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,142.08,NA
2001-11-01,S&P/TSE Canadian Energy Index,Index,160,1.17,108.05,NA
2001-11-01,S&P/TSE Canadian Financial Index,Index,160,1.18,109.78,NA
2001-11-01,S&P/TSE Canadian Gold Index,Index,160,1.19,134.77,NA
2001-11-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,83.02,NA
2001-11-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,37.89,NA
2001-11-01,S&P/TSE Canadian Materials Index,Index,160,1.22,113.02,NA
2001-11-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,113.44,TRUE
2001-11-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,56.08,NA
2001-11-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,130.41,NA
2001-12-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,7729.28,NA
2001-12-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,7346.56,NA
2001-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,7688.41,NA
2001-12-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,9098.9,TRUE
2001-12-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,4160.11,TRUE
2001-12-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,11937.58,TRUE
2001-12-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,4949.92,TRUE
2001-12-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,6582.5,TRUE
2001-12-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,10993.85,TRUE
2001-12-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,5076.01,TRUE
2001-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,1.54,TRUE
2001-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,NA,TRUE
2001-12-01,"TSE, Toronto 35 index, closing  (May 27 1987=100)",Index,160,1.13,52940,TRUE
2001-12-01,S&P/TSE 60 Index,Index,160,1.14,442.55,NA
2001-12-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,92.05,NA
2001-12-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,146.18,NA
2001-12-01,S&P/TSE Canadian Energy Index,Index,160,1.17,113.13,NA
